order_id,order_date,customer_id,gender,age_group,product_id,product_name,category,unit_price,quantity,amount
O00834,2024-12-19,C057,female,40s,P16,Ankle Boots,Shoes,13800,2,27600
O00835,2024-12-20,C002,male,50+,P07,Pleated Skirt,Bottoms,5900,1,5900
O00835,2024-12-20,C002,male,50+,P16,Ankle Boots,Shoes,13800,1,13800
O00836,2024-12-20,C018,female,40s,P04,Hoodie,Tops,5900,1,5900
O00836,2024-12-20,C018,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00836,2024-12-20,C018,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00837,2024-12-20,C061,female,20s,P01,T-shirt,Tops,2900,1,2900
O00837,2024-12-20,C061,female,20s,P03,Blouse,Tops,4900,2,9800
O00838,2024-12-21,C019,female,40s,P03,Blouse,Tops,4900,1,4900
O00838,2024-12-21,C019,female,40s,P13,Knit Dress,Dresses,9900,1,9900
O00839,2024-12-21,C069,female,40s,P15,Loafers,Shoes,11800,1,11800
O00840,2024-12-21,C074,male,20s,P02,Knit Sweater,Tops,6900,1,6900
O00840,2024-12-21,C074,male,20s,P07,Pleated Skirt,Bottoms,5900,2,11800
O00841,2024-12-22,C040,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00841,2024-12-22,C040,female,40s,P19,Scarf,Accessories,2900,1,2900
O00842,2024-12-22,C045,female,20s,P01,T-shirt,Tops,2900,1,2900
O00842,2024-12-22,C045,female,20s,P20,Cap,Accessories,2400,1,2400
O00843,2024-12-22,C059,male,30s,P04,Hoodie,Tops,5900,1,5900
O00843,2024-12-22,C059,male,30s,P09,Trench Coat,Outerwear,24800,2,49600
O00844,2024-12-22,C062,female,20s,P04,Hoodie,Tops,5900,1,5900
O00845,2024-12-23,C013,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00845,2024-12-23,C013,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O00846,2024-12-24,C028,female,20s,P04,Hoodie,Tops,5900,1,5900
O00846,2024-12-24,C028,female,20s,P08,Chino Pants,Bottoms,5900,2,11800
O00847,2024-12-24,C061,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00848,2024-12-24,C097,male,30s,P07,Pleated Skirt,Bottoms,5900,2,11800
O00848,2024-12-24,C097,male,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00849,2024-12-25,C010,female,10s,P14,Sneakers,Shoes,8900,1,8900
O00850,2024-12-25,C029,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00850,2024-12-25,C029,female,30s,P06,Wide Pants,Bottoms,6900,2,13800
O00851,2024-12-25,C043,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00852,2024-12-25,C048,male,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00852,2024-12-25,C048,male,20s,P21,Socks Set,Accessories,1500,1,1500
O00853,2024-12-25,C059,male,30s,P08,Chino Pants,Bottoms,5900,2,11800
O00854,2024-12-26,C018,female,40s,P20,Cap,Accessories,2400,2,4800
O00855,2024-12-27,C045,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00855,2024-12-27,C045,female,20s,P20,Cap,Accessories,2400,1,2400
O00856,2024-12-27,C098,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00857,2024-12-27,C104,male,10s,P15,Loafers,Shoes,11800,1,11800
O00857,2024-12-27,C104,male,10s,P16,Ankle Boots,Shoes,13800,1,13800
O00858,2024-12-28,C025,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00858,2024-12-28,C025,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00859,2024-12-28,C053,female,30s,P14,Sneakers,Shoes,8900,1,8900
O00860,2024-12-28,C076,male,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00860,2024-12-28,C076,male,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00860,2024-12-28,C076,male,40s,P14,Sneakers,Shoes,8900,2,17800
O00861,2024-12-29,C024,female,30s,P13,Knit Dress,Dresses,9900,1,9900
O00862,2024-12-29,C042,female,20s,P12,Shirt Dress,Dresses,8900,2,17800
O00862,2024-12-29,C042,female,20s,P19,Scarf,Accessories,2900,1,2900
O00863,2024-12-29,C100,female,40s,P02,Knit Sweater,Tops,6900,2,13800
O00863,2024-12-29,C100,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00864,2024-12-30,C018,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00864,2024-12-30,C018,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O00864,2024-12-30,C018,female,40s,P17,Tote Bag,Bags,6900,1,6900
O00865,2024-12-30,C021,female,30s,P02,Knit Sweater,Tops,6900,2,13800
O00865,2024-12-30,C021,female,30s,P03,Blouse,Tops,4900,1,4900
O00865,2024-12-30,C021,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00866,2024-12-30,C021,female,30s,P03,Blouse,Tops,4900,1,4900
O00866,2024-12-30,C021,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00867,2024-12-30,C037,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00868,2024-12-30,C076,male,40s,P02,Knit Sweater,Tops,6900,1,6900
O00868,2024-12-30,C076,male,40s,P14,Sneakers,Shoes,8900,1,8900
O00869,2024-12-31,C058,male,30s,P10,Down Jacket,Outerwear,19800,1,19800
O00869,2024-12-31,C058,male,30s,P13,Knit Dress,Dresses,9900,1,9900
O00870,2025-01-01,C003,female,40s,P14,Sneakers,Shoes,8900,2,17800
O00871,2025-01-01,C021,female,30s,P04,Hoodie,Tops,5900,1,5900
O00872,2025-01-01,C029,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00872,2025-01-01,C029,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00873,2025-01-01,C104,male,10s,P12,Shirt Dress,Dresses,8900,1,8900
O00873,2025-01-01,C104,male,10s,P16,Ankle Boots,Shoes,13800,1,13800
O00874,2025-01-02,C004,female,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00875,2025-01-02,C017,female,40s,P04,Hoodie,Tops,5900,1,5900
O00875,2025-01-02,C017,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00876,2025-01-02,C103,female,20s,P06,Wide Pants,Bottoms,6900,2,13800
O00876,2025-01-02,C103,female,20s,P19,Scarf,Accessories,2900,1,2900
O00877,2025-01-03,C004,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00877,2025-01-03,C004,female,30s,P19,Scarf,Accessories,2900,1,2900
O00878,2025-01-03,C072,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00878,2025-01-03,C072,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O00878,2025-01-03,C072,female,40s,P14,Sneakers,Shoes,8900,2,17800
O00879,2025-01-05,C020,female,20s,P04,Hoodie,Tops,5900,1,5900
O00879,2025-01-05,C020,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00879,2025-01-05,C020,female,20s,P16,Ankle Boots,Shoes,13800,2,27600
O00880,2025-01-05,C025,female,20s,P03,Blouse,Tops,4900,1,4900
O00880,2025-01-05,C025,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00881,2025-01-06,C029,female,30s,P03,Blouse,Tops,4900,1,4900
O00881,2025-01-06,C029,female,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00881,2025-01-06,C029,female,30s,P10,Down Jacket,Outerwear,19800,1,19800
O00882,2025-01-06,C075,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00883,2025-01-07,C052,female,30s,P04,Hoodie,Tops,5900,1,5900
O00884,2025-01-07,C071,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00885,2025-01-07,C097,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00886,2025-01-08,C069,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00887,2025-01-09,C007,male,50+,P04,Hoodie,Tops,5900,2,11800
O00887,2025-01-09,C007,male,50+,P05,Skinny Denim,Bottoms,7900,1,7900
O00888,2025-01-09,C017,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00889,2025-01-09,C030,female,10s,P19,Scarf,Accessories,2900,1,2900
O00890,2025-01-09,C032,male,50+,P09,Trench Coat,Outerwear,24800,1,24800
O00891,2025-01-09,C056,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00892,2025-01-09,C099,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00892,2025-01-09,C099,female,30s,P14,Sneakers,Shoes,8900,1,8900
O00892,2025-01-09,C099,female,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00893,2025-01-10,C024,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00893,2025-01-10,C024,female,30s,P18,Shoulder Bag,Bags,9800,1,9800
O00894,2025-01-11,C045,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00894,2025-01-11,C045,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00895,2025-01-11,C101,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00895,2025-01-11,C101,female,20s,P15,Loafers,Shoes,11800,1,11800
O00895,2025-01-11,C101,female,20s,P17,Tote Bag,Bags,6900,1,6900
O00896,2025-01-12,C097,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00896,2025-01-12,C097,male,30s,P16,Ankle Boots,Shoes,13800,2,27600
O00896,2025-01-12,C097,male,30s,P19,Scarf,Accessories,2900,1,2900
O00897,2025-01-13,C001,male,10s,P04,Hoodie,Tops,5900,1,5900
O00897,2025-01-13,C001,male,10s,P06,Wide Pants,Bottoms,6900,1,6900
O00897,2025-01-13,C001,male,10s,P19,Scarf,Accessories,2900,1,2900
O00898,2025-01-14,C068,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00898,2025-01-14,C068,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00899,2025-01-15,C017,female,40s,P18,Shoulder Bag,Bags,9800,2,19600
O00900,2025-01-17,C015,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O00900,2025-01-17,C015,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00900,2025-01-17,C015,female,30s,P13,Knit Dress,Dresses,9900,2,19800
O00901,2025-01-17,C030,female,10s,P13,Knit Dress,Dresses,9900,1,9900
O00902,2025-01-18,C020,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00903,2025-01-18,C065,male,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00904,2025-01-19,C019,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O00905,2025-01-19,C035,female,40s,P11,Denim Jacket,Outerwear,9800,2,19600
O00905,2025-01-19,C035,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00906,2025-01-20,C032,male,50+,P14,Sneakers,Shoes,8900,1,8900
O00906,2025-01-20,C032,male,50+,P16,Ankle Boots,Shoes,13800,1,13800
O00907,2025-01-20,C034,female,50+,P04,Hoodie,Tops,5900,2,11800
O00907,2025-01-20,C034,female,50+,P16,Ankle Boots,Shoes,13800,1,13800
O00907,2025-01-20,C034,female,50+,P19,Scarf,Accessories,2900,1,2900
O00908,2025-01-20,C049,female,30s,P03,Blouse,Tops,4900,1,4900
O00908,2025-01-20,C049,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00908,2025-01-20,C049,female,30s,P18,Shoulder Bag,Bags,9800,1,9800
O00909,2025-01-20,C073,male,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00909,2025-01-20,C073,male,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00910,2025-01-21,C033,male,40s,P02,Knit Sweater,Tops,6900,1,6900
O00910,2025-01-21,C033,male,40s,P08,Chino Pants,Bottoms,5900,2,11800
O00910,2025-01-21,C033,male,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00911,2025-01-21,C047,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00911,2025-01-21,C047,female,20s,P19,Scarf,Accessories,2900,1,2900
O00912,2025-01-21,C098,female,20s,P19,Scarf,Accessories,2900,1,2900
O00912,2025-01-21,C098,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00913,2025-01-22,C037,female,40s,P04,Hoodie,Tops,5900,1,5900
O00914,2025-01-22,C099,female,30s,P01,T-shirt,Tops,2900,1,2900
O00915,2025-01-24,C018,female,40s,P06,Wide Pants,Bottoms,6900,2,13800
O00915,2025-01-24,C018,female,40s,P19,Scarf,Accessories,2900,1,2900
O00916,2025-01-24,C027,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00916,2025-01-24,C027,female,40s,P13,Knit Dress,Dresses,9900,1,9900
O00917,2025-01-24,C042,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00918,2025-01-25,C075,female,20s,P02,Knit Sweater,Tops,6900,2,13800
O00918,2025-01-25,C075,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00919,2025-01-26,C007,male,50+,P04,Hoodie,Tops,5900,1,5900
O00919,2025-01-26,C007,male,50+,P09,Trench Coat,Outerwear,24800,1,24800
O00919,2025-01-26,C007,male,50+,P20,Cap,Accessories,2400,1,2400
O00920,2025-01-26,C028,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00921,2025-01-26,C040,female,40s,P11,Denim Jacket,Outerwear,9800,2,19600
O00922,2025-01-26,C071,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00922,2025-01-26,C071,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00923,2025-01-27,C018,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00924,2025-01-28,C020,female,20s,P14,Sneakers,Shoes,8900,2,17800
O00925,2025-01-28,C054,male,10s,P02,Knit Sweater,Tops,6900,1,6900
O00926,2025-01-28,C056,female,20s,P19,Scarf,Accessories,2900,1,2900
O00927,2025-01-30,C018,female,40s,P02,Knit Sweater,Tops,6900,2,13800
O00927,2025-01-30,C018,female,40s,P19,Scarf,Accessories,2900,1,2900
O00928,2025-01-30,C054,male,10s,P14,Sneakers,Shoes,8900,1,8900
O00929,2025-01-31,C005,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00929,2025-01-31,C005,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00930,2025-01-31,C025,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00930,2025-01-31,C025,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00930,2025-01-31,C025,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00931,2025-01-31,C029,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00932,2025-01-31,C041,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O00933,2025-02-01,C097,male,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00933,2025-02-01,C097,male,30s,P19,Scarf,Accessories,2900,1,2900
O00934,2025-02-02,C006,male,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00935,2025-02-02,C019,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00935,2025-02-02,C019,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00935,2025-02-02,C019,female,40s,P19,Scarf,Accessories,2900,1,2900
O00936,2025-02-02,C067,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00936,2025-02-02,C067,female,20s,P19,Scarf,Accessories,2900,1,2900
O00937,2025-02-03,C014,female,10s,P01,T-shirt,Tops,2900,2,5800
O00937,2025-02-03,C014,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00937,2025-02-03,C014,female,10s,P16,Ankle Boots,Shoes,13800,1,13800
O00938,2025-02-03,C067,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00939,2025-02-04,C020,female,20s,P04,Hoodie,Tops,5900,1,5900
O00939,2025-02-04,C020,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00939,2025-02-04,C020,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O00940,2025-02-04,C023,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00941,2025-02-05,C015,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00942,2025-02-06,C029,female,30s,P03,Blouse,Tops,4900,1,4900
O00942,2025-02-06,C029,female,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00943,2025-02-06,C036,female,30s,P04,Hoodie,Tops,5900,1,5900
O00944,2025-02-06,C098,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00944,2025-02-06,C098,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00945,2025-02-07,C035,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00945,2025-02-07,C035,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O00946,2025-02-07,C041,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00947,2025-02-08,C015,female,30s,P12,Shirt Dress,Dresses,8900,2,17800
O00948,2025-02-08,C018,female,40s,P02,Knit Sweater,Tops,6900,2,13800
O00948,2025-02-08,C018,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00949,2025-02-08,C050,female,50+,P14,Sneakers,Shoes,8900,1,8900
O00950,2025-02-08,C060,female,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00950,2025-02-08,C060,female,30s,P19,Scarf,Accessories,2900,1,2900
O00951,2025-02-09,C027,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00952,2025-02-09,C063,female,50+,P14,Sneakers,Shoes,8900,1,8900
O00953,2025-02-10,C028,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00954,2025-02-11,C037,female,40s,P04,Hoodie,Tops,5900,1,5900
O00954,2025-02-11,C037,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00955,2025-02-11,C052,female,30s,P01,T-shirt,Tops,2900,2,5800
O00955,2025-02-11,C052,female,30s,P04,Hoodie,Tops,5900,1,5900
O00955,2025-02-11,C052,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00956,2025-02-11,C074,male,20s,P04,Hoodie,Tops,5900,1,5900
O00957,2025-02-11,C075,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00957,2025-02-11,C075,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00957,2025-02-11,C075,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00958,2025-02-12,C020,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00959,2025-02-12,C053,female,30s,P04,Hoodie,Tops,5900,1,5900
O00959,2025-02-12,C053,female,30s,P12,Shirt Dress,Dresses,8900,2,17800
O00960,2025-02-13,C035,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00960,2025-02-13,C035,female,40s,P15,Loafers,Shoes,11800,1,11800
O00961,2025-02-14,C025,female,20s,P01,T-shirt,Tops,2900,1,2900
O00962,2025-02-14,C030,female,10s,P02,Knit Sweater,Tops,6900,1,6900
O00962,2025-02-14,C030,female,10s,P04,Hoodie,Tops,5900,1,5900
O00962,2025-02-14,C030,female,10s,P21,Socks Set,Accessories,1500,1,1500
O00963,2025-02-15,C098,female,20s,P04,Hoodie,Tops,5900,1,5900
O00964,2025-02-17,C012,female,10s,P13,Knit Dress,Dresses,9900,1,9900
O00965,2025-02-18,C004,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00965,2025-02-18,C004,female,30s,P20,Cap,Accessories,2400,1,2400
O00966,2025-02-18,C027,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00966,2025-02-18,C027,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00967,2025-02-18,C042,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00968,2025-02-19,C065,male,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00968,2025-02-19,C065,male,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00969,2025-02-20,C021,female,30s,P01,T-shirt,Tops,2900,1,2900
O00970,2025-02-21,C011,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00970,2025-02-21,C011,female,40s,P19,Scarf,Accessories,2900,1,2900
O00971,2025-02-21,C016,female,40s,P04,Hoodie,Tops,5900,1,5900
O00971,2025-02-21,C016,female,40s,P16,Ankle Boots,Shoes,13800,2,27600
O00971,2025-02-21,C016,female,40s,P20,Cap,Accessories,2400,2,4800
O00972,2025-02-21,C025,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00973,2025-02-21,C061,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00974,2025-02-21,C076,male,40s,P15,Loafers,Shoes,11800,1,11800
O00975,2025-02-22,C062,female,20s,P08,Chino Pants,Bottoms,5900,2,11800
O00975,2025-02-22,C062,female,20s,P10,Down Jacket,Outerwear,19800,1,19800
O00976,2025-02-22,C098,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00976,2025-02-22,C098,female,20s,P04,Hoodie,Tops,5900,1,5900
O00976,2025-02-22,C098,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00977,2025-02-23,C031,female,20s,P03,Blouse,Tops,4900,2,9800
O00977,2025-02-23,C031,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00978,2025-02-23,C097,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00978,2025-02-23,C097,male,30s,P18,Shoulder Bag,Bags,9800,2,19600
O00979,2025-02-24,C009,female,50+,P21,Socks Set,Accessories,1500,1,1500
O00980,2025-02-24,C011,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O00980,2025-02-24,C011,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00981,2025-02-25,C058,male,30s,P02,Knit Sweater,Tops,6900,1,6900
O00982,2025-02-27,C011,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00982,2025-02-27,C011,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00982,2025-02-27,C011,female,40s,P19,Scarf,Accessories,2900,1,2900
O00983,2025-02-27,C011,female,40s,P04,Hoodie,Tops,5900,1,5900
O00984,2025-02-28,C008,male,30s,P03,Blouse,Tops,4900,2,9800
O00985,2025-02-28,C033,male,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00985,2025-02-28,C033,male,40s,P13,Knit Dress,Dresses,9900,1,9900
O00986,2025-02-28,C045,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00986,2025-02-28,C045,female,20s,P20,Cap,Accessories,2400,1,2400
O00986,2025-02-28,C045,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00987,2025-03-01,C006,male,40s,P03,Blouse,Tops,4900,1,4900
O00987,2025-03-01,C006,male,40s,P11,Denim Jacket,Outerwear,9800,2,19600
O00987,2025-03-01,C006,male,40s,P19,Scarf,Accessories,2900,1,2900
O00988,2025-03-01,C006,male,40s,P14,Sneakers,Shoes,8900,1,8900
O00988,2025-03-01,C006,male,40s,P15,Loafers,Shoes,11800,2,23600
O00989,2025-03-01,C022,male,20s,P03,Blouse,Tops,4900,1,4900
O00989,2025-03-01,C022,male,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00989,2025-03-01,C022,male,20s,P21,Socks Set,Accessories,1500,1,1500
O00990,2025-03-01,C054,male,10s,P05,Skinny Denim,Bottoms,7900,2,15800
O00990,2025-03-01,C054,male,10s,P15,Loafers,Shoes,11800,2,23600
O00991,2025-03-02,C011,female,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00992,2025-03-02,C023,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00993,2025-03-03,C005,female,20s,P01,T-shirt,Tops,2900,1,2900
O00993,2025-03-03,C005,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00994,2025-03-03,C025,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00995,2025-03-03,C052,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00995,2025-03-03,C052,female,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00996,2025-03-04,C001,male,10s,P01,T-shirt,Tops,2900,1,2900
O00996,2025-03-04,C001,male,10s,P19,Scarf,Accessories,2900,1,2900
O00996,2025-03-04,C001,male,10s,P20,Cap,Accessories,2400,1,2400
O00997,2025-03-04,C036,female,30s,P03,Blouse,Tops,4900,1,4900
O00997,2025-03-04,C036,female,30s,P09,Trench Coat,Outerwear,24800,2,49600
O00997,2025-03-04,C036,female,30s,P19,Scarf,Accessories,2900,1,2900
O00998,2025-03-06,C013,female,20s,P02,Knit Sweater,Tops,6900,2,13800
O00998,2025-03-06,C013,female,20s,P05,Skinny Denim,Bottoms,7900,2,15800
O00999,2025-03-06,C026,male,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O01000,2025-03-06,C036,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O01000,2025-03-06,C036,female,30s,P14,Sneakers,Shoes,8900,1,8900
O01001,2025-03-06,C055,female,30s,P02,Knit Sweater,Tops,6900,1,6900
O01001,2025-03-06,C055,female,30s,P03,Blouse,Tops,4900,1,4900
O01002,2025-03-06,C069,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O01002,2025-03-06,C069,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01003,2025-03-07,C034,female,50+,P09,Trench Coat,Outerwear,24800,1,24800
O01003,2025-03-07,C034,female,50+,P20,Cap,Accessories,2400,1,2400
O01004,2025-03-09,C004,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01004,2025-03-09,C004,female,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O01004,2025-03-09,C004,female,30s,P15,Loafers,Shoes,11800,1,11800
O01005,2025-03-09,C058,male,30s,P03,Blouse,Tops,4900,1,4900
O01005,2025-03-09,C058,male,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O01005,2025-03-09,C058,male,30s,P12,Shirt Dress,Dresses,8900,1,8900
O01006,2025-03-12,C003,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O01007,2025-03-13,C025,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01007,2025-03-13,C025,female,20s,P14,Sneakers,Shoes,8900,1,8900
O01008,2025-03-13,C074,male,20s,P01,T-shirt,Tops,2900,1,2900
O01009,2025-03-14,C001,male,10s,P01,T-shirt,Tops,2900,2,5800
O01010,2025-03-14,C003,female,40s,P15,Loafers,Shoes,11800,1,11800
O01011,2025-03-14,C005,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O01012,2025-03-14,C027,female,40s,P04,Hoodie,Tops,5900,2,11800
O01012,2025-03-14,C027,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O01012,2025-03-14,C027,female,40s,P21,Socks Set,Accessories,1500,1,1500
O01013,2025-03-15,C006,male,40s,P01,T-shirt,Tops,2900,1,2900
O01013,2025-03-15,C006,male,40s,P18,Shoulder Bag,Bags,9800,1,9800
O01014,2025-03-15,C051,male,40s,P04,Hoodie,Tops,5900,1,5900
O01015,2025-03-17,C028,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O01015,2025-03-17,C028,female,20s,P14,Sneakers,Shoes,8900,1,8900
O01015,2025-03-17,C028,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O01016,2025-03-18,C001,male,10s,P02,Knit Sweater,Tops,6900,1,6900
O01016,2025-03-18,C001,male,10s,P04,Hoodie,Tops,5900,1,5900
O01017,2025-03-18,C018,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O01017,2025-03-18,C018,female,40s,P14,Sneakers,Shoes,8900,1,8900
O01017,2025-03-18,C018,female,40s,P16,Ankle Boots,Shoes,13800,1,13800
O01018,2025-03-18,C055,female,30s,P20,Cap,Accessories,2400,1,2400
O01019,2025-03-19,C015,female,30s,P03,Blouse,Tops,4900,1,4900
O01019,2025-03-19,C015,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O01020,2025-03-19,C036,female,30s,P01,T-shirt,Tops,2900,1,2900
